,item_id,item_category_id,name2,name3,item_price,subtype_code,type_code
3466,17435,40,4,1367,139.53125,4,5
3467,17436,40,4,42,337.3017073170732,4,5
3468,17437,40,4,42,310.8333333333333,4,5
3469,17438,40,4,1367,113.61290322580645,4,5
3470,17440,40,4,952,249.0,4,5
3471,17441,40,4,1367,146.97435897435898,4,5
3472,17443,40,4,42,243.0,4,5
3473,17444,40,4,42,156.85714285714286,4,5
3474,17445,40,4,42,393.09874213836474,4,5
3475,17448,40,4,42,143.171875,4,5
3476,17449,40,4,1367,120.66666666666669,4,5
3477,17450,40,4,42,98.0,4,5
3478,17451,40,4,1367,61.5,4,5
3479,17452,40,4,1367,138.46212121212122,4,5
3480,17453,40,4,1367,174.0,4,5
3481,17454,40,4,42,148.375,4,5
3482,17455,40,4,1367,140.0962962962963,4,5
3483,17456,40,4,42,399.0,4,5
3484,17457,40,4,42,376.6668604651163,4,5
3485,17460,40,4,42,340.1634453781512,4,5
3486,17463,40,4,42,390.26666666666665,4,5
3487,17465,40,4,42,358.7,4,5
3488,17466,40,4,42,49.111111111111114,4,5
3489,17467,40,4,42,381.946724137931,4,5
3490,17469,40,4,1367,168.03428571428572,4,5
3491,17470,40,4,42,196.81521739130434,4,5
3492,17471,40,4,42,263.07142857142856,4,5
3493,17472,40,4,42,332.1111111111111,4,5
3494,17474,40,4,42,253.4878787878788,4,5
3495,17475,40,4,42,265.5217391304348,4,5
3496,17478,40,4,42,332.06875,4,5
3497,17479,40,4,1367,141.51282051282053,4,5
3498,17480,40,4,42,193.12482946793997,4,5
3499,17483,40,4,42,282.5018518518519,4,5
3500,17485,40,4,42,389.0,4,5
3501,17486,40,4,42,196.864406779661,4,5
3502,17487,40,4,1367,112.44444444444444,4,5
3503,17489,40,4,1367,143.96875,4,5
3504,17490,40,4,42,179.84761904761905,4,5
3505,17492,40,4,1367,28.0,4,5
3506,17494,40,4,1367,28.0,4,5
3507,17495,40,4,42,294.56808510638297,4,5
3508,17496,40,4,42,396.3333333333333,4,5
3509,17497,40,4,42,189.22535211267606,4,5
3510,17498,40,4,42,110.5,4,5
3511,17500,40,4,42,403.69958158995814,4,5
3512,17504,40,4,42,249.0,4,5
3513,17506,40,4,395,666.9262295081967,4,5
3514,17507,40,4,42,457.3333333333333,4,5
3515,17508,40,4,42,425.6666666666667,4,5
3516,17509,40,4,42,434.35714285714283,4,5
3517,17510,40,4,408,564.4347826086956,4,5
3518,17511,40,4,1367,149.0,4,5
3519,17512,40,4,1367,149.0,4,5
3520,17513,40,4,42,462.31333333333333,4,5
3521,17514,40,4,42,459.0,4,5
3522,17515,40,4,42,419.0,4,5
3523,17516,40,4,42,469.0,4,5
3524,17517,40,4,42,459.7142857142857,4,5
3525,17518,40,4,1367,60.0,4,5
3526,17519,40,4,42,310.29936305732485,4,5
3527,17520,40,4,42,299.5326530612245,4,5
3528,17521,40,4,42,297.704,4,5
3529,17522,40,4,42,293.3529411764706,4,5
3530,17523,40,4,42,272.26704545454544,4,5
3531,17528,40,4,42,28.0,4,5
3532,17529,40,4,1367,95.59183673469387,4,5
3533,17530,40,4,1367,62.0,4,5
3534,17532,40,4,42,160.6,4,5
3535,17535,40,4,1367,61.552499999999995,4,5
3536,17536,40,4,1367,49.10526315789474,4,5
3537,17537,40,4,1367,50.05882352941177,4,5
3538,17538,40,4,1367,28.0,4,5
3539,17539,40,4,42,338.36,4,5
3540,17541,40,4,42,150.0,4,5
3541,17542,40,4,42,352.2142857142857,4,5
3542,17545,40,4,1367,144.3923076923077,4,5
3543,17546,40,4,42,371.49285714285713,4,5
3544,17547,40,4,1367,144.02384615384614,4,5
3545,17548,40,4,42,396.0818032786885,4,5
3546,17549,40,4,42,293.63529411764705,4,5
3547,17550,40,4,42,27.0,4,5
3548,17551,40,4,360,138.3370786516854,4,5
3549,17552,40,4,42,47.666666666666664,4,5
3550,17556,40,4,1367,142.175,4,5
3551,17557,40,4,42,68.0,4,5
3552,17558,40,4,1367,27.5,4,5
3553,17560,40,4,42,368.05199999999996,4,5
3554,17564,40,4,1367,138.92115384615386,4,5
3555,17565,40,4,42,396.88524590163934,4,5
3556,17567,40,4,42,310.23333333333335,4,5
3557,17568,40,4,42,384.38469230769226,4,5
3558,17570,40,4,42,193.48525641025643,4,5
3559,17572,40,4,1367,134.3846153846154,4,5
3560,17574,40,4,52,104.6923076923077,4,5
3561,17575,40,4,42,148.0,4,5
3562,17578,40,4,1367,125.08333333333333,4,5
3563,17579,40,4,42,140.51666666666668,4,5
3564,17581,40,4,42,394.15184323858915,4,5
3565,17761,40,4,42,341.35087719298247,4,5
3566,17762,40,4,1367,132.625,4,5
3567,17763,40,4,42,385.6788617886179,4,5
3568,17764,40,4,42,183.7078431372549,4,5
3569,17765,40,4,42,198.90454545454543,4,5
3570,17768,40,4,42,340.7453571428572,4,5
3571,17770,40,4,42,211.63636363636363,4,5
3572,17771,40,4,1367,28.0,4,5
3573,17775,40,4,42,396.6710021097025,4,5
3574,17777,40,4,1367,130.45792682926827,4,5
3575,17779,40,4,42,296.5405405405405,4,5
3576,17780,40,4,42,314.6,4,5
3577,17782,40,4,42,392.1483671742821,4,5
3578,17785,40,4,1367,144.71711509715993,4,5
3579,17786,40,4,42,126.25,4,5
3580,17788,40,4,1367,138.9981981981982,4,5
3581,17789,40,4,1367,118.08136752136753,4,5
3582,17793,40,4,42,164.66666666666666,4,5
3583,17794,40,4,1367,143.0429889298893,4,5
3584,17796,40,4,42,253.27272727272728,4,5
3585,17798,40,4,42,390.74594594594595,4,5
3586,17800,40,4,1367,94.0,4,5
3587,17801,40,4,1641,27.91304347826087,4,5
3588,17802,40,4,42,388.12440476190477,4,5
3589,17804,40,4,1367,149.0,4,5
3590,17806,40,4,42,384.75824175824175,4,5
3591,17808,40,4,1367,146.7141129032258,4,5
3592,17811,40,4,1367,131.43157766990294,4,5
3593,17813,40,4,42,322.59999999999997,4,5
3594,17814,40,4,42,393.2947808358808,4,5
3595,17817,40,4,1367,149.0,4,5
3596,17819,40,4,1367,114.37196261682243,4,5
3597,17820,40,4,42,134.44444444444446,4,5
3598,17822,40,4,42,342.0885744234801,4,5
3599,17824,40,4,1367,145.91608391608392,4,5
3600,17825,40,4,42,164.08333333333334,4,5
3601,17826,40,4,1367,149.0,4,5
3602,17827,40,4,42,118.0,4,5
3603,17828,40,4,1367,118.75,4,5
3604,17829,40,4,1367,115.0,4,5
3605,17830,40,4,1367,58.0,4,5
3606,17831,40,4,42,353.082962962963,4,5
3607,17834,40,4,42,179.8659090909091,4,5
3608,17835,40,4,42,144.63636363636363,4,5
3609,17837,40,4,42,290.9736842105263,4,5
3610,17839,40,4,1367,144.55357142857142,4,5
3611,17840,40,4,42,324.81468531468533,4,5
3612,17842,40,4,42,28.0,4,5
3613,17844,40,4,684,58.0,4,5
3614,17845,40,4,42,130.04761904761904,4,5
3615,17846,40,4,42,145.75586592178772,4,5
3616,17847,40,4,952,249.0,4,5
3617,17848,40,4,1367,149.0,4,5
3618,17850,40,4,1367,49.0,4,5
3619,17851,40,4,42,390.04171974522296,4,5
3620,17852,40,4,1367,119.68852459016394,4,5
3621,17853,40,4,42,125.46666666666667,4,5
3622,17855,40,4,42,390.16581861013077,4,5
3623,17857,40,4,1367,142.70994117647058,4,5
3624,17859,40,4,1367,108.66153846153846,4,5
3625,17860,40,4,42,386.4574468085106,4,5
3626,17861,40,4,42,386.3225806451613,4,5
3627,17862,40,4,42,375.27948770491804,4,5
3628,17864,40,4,1367,146.6797385620915,4,5
3629,17865,40,4,42,147.85613610149946,4,5
3630,17868,40,4,1367,141.3,4,5
3631,17869,40,4,42,434.60259259259146,4,5
3632,17871,40,4,42,369.822426335174,4,5
3633,17873,40,4,42,356.9119402985075,4,5
3634,17876,40,4,221,109.34,4,5
3635,17877,40,4,1614,56.75,4,5
3636,17878,40,4,1367,46.333333333333336,4,5
3637,17879,40,4,42,58.0,4,5
3638,17881,40,4,1367,28.0,4,5
3639,17882,40,4,1367,147.16540084388186,4,5
3640,17883,40,4,1367,140.3095238095238,4,5
3641,17884,40,4,1367,28.0,4,5
3642,17885,40,4,42,345.63214285714287,4,5
3643,17886,40,4,1367,146.42857142857142,4,5
3644,17887,40,4,42,392.5878260869565,4,5
3645,17888,40,4,42,394.8888888888889,4,5
3646,17890,40,4,257,349.13273279352234,4,5
3647,17895,40,4,42,386.14677419354837,4,5
3648,17896,40,4,1367,127.57115384615385,4,5
3649,17897,40,4,42,471.9085545722714,4,5
3650,17900,40,4,42,339.15384615384613,4,5
3651,17902,40,4,1643,98.0,4,5
3652,17904,40,4,42,397.2863445378151,4,5
3653,17905,40,4,1367,26.95,4,5
3654,17906,40,4,42,357.0734309623431,4,5
3655,17908,40,4,1367,144.78947368421052,4,5
3656,17909,40,4,1367,144.03030303030303,4,5
3657,17910,40,4,1367,28.0,4,5
3658,17911,40,4,42,382.0740740740741,4,5
3659,17913,40,4,42,108.86666666666667,4,5
3660,17916,40,4,1367,143.9129411764706,4,5
3661,17917,40,4,42,58.0,4,5
3662,17918,40,4,1367,146.29761904761904,4,5
3663,17919,40,4,1367,149.0,4,5
3664,17920,40,4,42,226.90192307692308,4,5
3665,17930,40,4,42,372.14285714285717,4,5
3666,17932,40,4,1367,140.66666666666666,4,5
3667,17933,40,4,42,296.64444444444445,4,5
3668,17935,40,4,1367,142.00327380952382,4,5
3669,17937,40,4,42,392.29411764705884,4,5
3670,17938,40,4,42,175.4848484848485,4,5
3671,17940,40,4,42,337.8938709677419,4,5
3672,17941,40,4,42,333.42857142857144,4,5
3673,17942,40,4,42,593.8988095238095,4,5
3674,17943,40,4,952,249.0,4,5
3675,17945,40,4,42,195.13367346938773,4,5
3676,17947,40,4,42,328.2253802281369,4,5
3677,17949,40,4,42,311.2631578947368,4,5
3678,17951,40,4,1367,142.76470588235293,4,5
3679,17952,40,4,42,287.42857142857144,4,5
3680,17954,40,4,1367,55.2962962962963,4,5
3681,17955,40,4,1643,143.8991379310345,4,5
3682,17956,40,4,42,321.9004433586689,4,5
3683,17960,40,4,42,349.0,4,5
3684,17961,40,4,42,349.0,4,5
3685,17962,40,4,42,349.0,4,5
3686,17967,40,4,42,271.319587628866,4,5
3687,17970,40,4,42,390.86486486486484,4,5
3688,17977,40,4,42,367.4576363636363,4,5
3689,17978,40,4,1367,146.01032258064515,4,5
3690,17980,40,4,1367,141.29766937669376,4,5
3691,17982,40,4,1367,138.726091954023,4,5
3692,17983,40,4,42,257.84615384615387,4,5
3693,17984,40,4,1367,149.0,4,5
3694,17985,40,4,952,202.57142857142858,4,5
3695,17986,40,4,952,201.1391304347826,4,5
3696,17987,40,4,1367,110.64903846153847,4,5
3697,17988,40,4,1367,110.8409090909091,4,5
3698,17989,40,4,1367,97.84,4,5
3699,17990,40,4,42,249.0,4,5
3700,17991,40,4,1367,139.0909090909091,4,5
3701,17992,40,4,1367,135.0,4,5
3702,17993,40,4,42,69.0,4,5
3703,17998,40,4,42,137.47368421052633,4,5
3704,18001,40,4,42,148.0,4,5
3705,18003,40,4,1367,142.6,4,5
3706,18004,40,4,42,391.599673202615,4,5
3707,18006,40,4,1367,145.4821782178218,4,5
3708,18110,40,4,42,342.5681481481481,4,5
3709,18112,40,4,42,148.0,4,5
3710,18113,40,4,1367,122.67391304347827,4,5
3711,18114,40,4,42,394.93940520446097,4,5
3712,18116,40,4,1367,146.18367346938774,4,5
3713,18118,40,4,1367,111.31914893617021,4,5
3714,18119,40,4,1367,125.625,4,5
3715,18122,40,4,42,342.740625,4,5
3716,18124,40,4,42,35.5,4,5
3717,18125,40,4,952,249.0,4,5
3718,18126,40,4,1367,145.51271028037382,4,5
3719,18127,40,4,1367,28.0,4,5
3720,18128,40,4,42,182.90454545454546,4,5
3721,18129,40,4,42,362.8021978021978,4,5
3722,18130,40,4,1367,121.99428571428571,4,5
3723,18132,40,4,952,249.0,4,5
3724,18133,40,4,1367,134.06163636363635,4,5
3725,18134,40,4,42,341.68831168831167,4,5
3726,18144,40,4,42,382.0136887452892,4,5
3727,18147,40,4,1367,149.8459663865546,4,5
3728,18148,40,4,42,404.851715494791,4,5
3729,18150,40,4,42,212.05882352941177,4,5
3730,18153,40,4,42,243.35350877192982,4,5
3731,18155,40,4,1367,118.52173913043478,4,5
3732,18159,40,4,42,127.75862068965517,4,5
3733,18160,40,4,1645,27.0,4,5
3734,18161,40,4,684,28.0,4,5
3735,18162,40,4,1367,199.0,4,5
3736,18163,40,4,42,313.8446215139442,4,5
3737,18164,40,4,42,336.0109259259259,4,5
3738,18166,40,4,42,244.70731707317074,4,5
3739,18167,40,4,42,148.0,4,5
3740,18169,40,4,1367,141.0625,4,5
3741,18172,40,4,42,239.9655172413793,4,5
3742,18175,40,4,42,387.118115942029,4,5
3743,18176,40,4,1367,143.96825396825398,4,5
3744,18179,40,4,1367,92.25,4,5
3745,18180,40,4,42,186.0,4,5
3746,18182,40,4,1367,133.0,4,5
3747,18520,40,4,952,199.65875,4,5
3748,18521,40,4,952,196.66666666666666,4,5
3749,18522,40,4,1367,52.833333333333336,4,5
3750,18523,40,4,468,781.0555555555555,4,5
3751,18526,40,4,684,381.15384615384613,4,5
3752,18527,40,4,1367,123.5576923076923,4,5
3753,18530,40,4,952,215.54,4,5
3754,18531,40,4,1367,144.59444444444443,4,5
3755,18532,40,4,1367,120.53287671232859,4,5
3756,18533,40,4,42,28.0,4,5
3757,18534,40,4,42,112.54166666666667,4,5
3758,18536,40,4,684,81.33333333333333,4,5
3759,18538,40,4,1367,124.46875,4,5
3760,18539,40,4,1345,194.6870212765958,4,5
3761,18540,40,4,1367,122.11864406779661,4,5
3762,18541,40,4,71,27.0,4,5
3763,18542,40,4,1367,122.0,4,5
3764,18543,40,4,51,211.03076923076924,4,5
3765,18544,40,4,64,140.06923076923076,4,5
3766,18545,40,4,175,140.22676056338037,4,5
3767,18546,40,4,403,137.64790996784566,4,5
3768,18547,40,4,529,299.0,4,5
3769,18548,40,4,530,138.90481099656358,4,5
3770,18549,40,4,80,143.75144522144524,4,5
3771,18550,40,4,534,141.4804662004662,4,5
3772,18551,40,4,42,393.8891705069124,4,5
3773,18552,40,4,80,146.27659574468086,4,5
3774,18553,40,4,534,146.2659574468085,4,5
3775,18554,40,4,1367,122.6923076923077,4,5
3776,18556,40,4,42,33.0,4,5
3777,18557,40,4,42,116.03025,4,5
3778,18558,40,4,42,72.0,4,5
3779,18561,40,4,1367,138.46666666666667,4,5
3780,18562,40,4,1367,138.03198198198197,4,5
3781,18563,40,4,1571,58.0,4,5
3782,18564,40,4,1368,148.99314285714286,4,5
3783,18565,40,4,42,60.5,4,5
3784,18566,40,4,42,28.0,4,5
3785,18568,40,4,42,399.0,4,5
3786,18569,40,4,277,198.0,4,5
3787,18570,40,4,42,394.82300884955754,4,5
3788,18576,40,4,1367,58.0,4,5
3789,18578,40,4,42,341.21798107255523,4,5
3790,18581,40,4,684,363.8265625,4,5
3791,18582,40,4,1367,144.53061224489795,4,5
3792,18585,40,4,42,27.5,4,5
3793,18586,40,4,42,380.547193877551,4,5
3794,18588,40,4,1367,141.07898550724636,4,5
3795,18590,40,4,42,203.6021505376344,4,5
3796,18593,40,4,42,272.51372549019607,4,5
3797,18594,40,4,42,397.6,4,5
3798,18596,40,4,1367,145.36920529801324,4,5
3799,18597,40,4,42,28.0,4,5
3800,18599,40,4,1367,138.31578947368422,4,5
3801,18600,40,4,1367,143.6966216216216,4,5
3802,18601,40,4,42,114.66666666666667,4,5
3803,18602,40,4,42,194.71016949152542,4,5
3804,18603,40,4,42,173.94230769230768,4,5
3805,18604,40,4,42,193.48482142857142,4,5
3806,18605,40,4,42,191.89147286821705,4,5
3807,18606,40,4,42,193.72131147540983,4,5
3808,18607,40,4,42,191.28318584070797,4,5
3809,18608,40,4,42,193.01612903225808,4,5
3810,18610,40,4,682,168.0,4,5
3811,18611,40,4,42,155.5,4,5
3812,18613,40,4,1367,128.86666666666667,4,5
3813,18614,40,4,42,101.33333333333333,4,5
3814,18615,40,4,42,328.8,4,5
3815,18616,40,4,42,334.9672131147541,4,5
3816,18621,40,4,42,188.05,4,5
3817,18622,40,4,42,299.476143897281,4,5
3818,18625,40,4,42,396.12394736842106,4,5
3819,18629,40,4,476,599.0,4,5
3820,18630,40,4,1648,384.4384615384616,4,5
3821,18631,40,4,1367,143.12389679715304,4,5
3822,18633,40,4,42,382.8988779174148,4,5
3823,18635,40,4,1367,149.0,4,5
3824,18636,40,4,42,78.0,4,5
3825,18638,40,4,1367,139.98648648648648,4,5
3826,18640,40,4,31,102.75,4,5
3827,18641,40,4,42,425.16266233766237,4,5
3828,18648,40,4,1367,146.925,4,5
3829,18649,40,4,1367,140.798,4,5
3830,18650,40,4,42,70.36363636363636,4,5
3831,18653,40,4,1630,249.0,4,5
3832,18654,40,4,1631,249.0,4,5
3833,18655,40,4,1367,143.16216216216216,4,5
3834,18657,40,4,1367,132.19437499999998,4,5
3835,18658,40,4,1367,28.0,4,5
3836,18660,40,4,1367,94.12256756756759,4,5
3837,18661,40,4,1041,27.0,4,5
3838,18662,40,4,1062,149.0,4,5
3839,18663,40,4,42,361.3804347826087,4,5
3840,18664,40,4,42,309.3493650793667,4,5
3841,18668,40,4,1367,143.21818181818182,4,5
3842,18705,40,4,1367,147.83333333333334,4,5
3843,18706,40,4,1367,139.35098039215686,4,5
3844,18707,40,4,757,149.0,4,5
3845,18708,40,4,952,208.990625,4,5
3846,18709,40,4,42,115.0,4,5
3847,18711,40,4,684,192.33333333333334,4,5
3848,18712,40,4,363,278.74186046511625,4,5
3849,18713,40,4,757,142.44126016260165,4,5
3850,18714,40,4,1367,146.49516666666665,4,5
3851,18715,40,4,952,201.97058823529412,4,5
3852,18716,40,4,757,139.79106382978728,4,5
3853,18717,40,4,1367,138.2405063291139,4,5
3854,18718,40,4,1367,143.23376623376623,4,5
3855,18719,40,4,1367,105.00657534246577,4,5
3856,18720,40,4,42,140.5909090909091,4,5
3857,18721,40,4,1367,140.7137353433836,4,5
3858,18722,40,4,1367,149.0,4,5
3859,18723,40,4,952,549.0,4,5
3860,18724,40,4,1104,98.11111111111111,4,5
3861,18725,40,4,1105,95.57142857142857,4,5
3862,18726,40,4,1367,110.825,4,5
3863,18727,40,4,42,93.0,4,5
3864,18729,40,4,1367,55.6,4,5
3865,18731,40,4,216,94.51612903225806,4,5
3866,18732,40,4,221,88.0,4,5
3867,18733,40,4,42,566.6303571428572,4,5
3868,18734,40,4,42,282.3333333333333,4,5
3869,18735,40,4,42,109.77777777777777,4,5
3870,18737,40,4,42,319.40640963855424,4,5
3871,18740,40,4,277,190.0073394495413,4,5
3872,18742,40,4,42,395.27272727272725,4,5
3873,18744,40,4,1367,147.12820512820514,4,5
3874,18745,40,4,952,249.0,4,5
3875,18746,40,4,1367,144.8790322580645,4,5
3876,18748,40,4,1643,141.1559633027523,4,5
3877,18750,40,4,42,342.083203125,4,5
3878,18752,40,4,42,288.39702970297026,4,5
3879,18753,40,4,42,330.28859484777513,4,5
3880,18755,40,4,42,172.34193181818182,4,5
3881,18756,40,4,42,299.10526315789474,4,5
3882,18759,40,4,952,249.0,4,5
3883,18760,40,4,1367,158.52015151515153,4,5
3884,18761,40,4,1367,125.28035714285713,4,5
3885,18763,40,4,1367,137.5894736842105,4,5
3886,18764,40,4,952,249.0,4,5
3887,18765,40,4,42,329.85714285714283,4,5
3888,18766,40,4,1367,119.0,4,5
3889,18767,40,4,42,27.0,4,5
3890,18768,40,4,1367,109.21739130434783,4,5
3891,18769,40,4,1367,28.0,4,5
3892,18771,40,4,42,318.0074626865672,4,5
3893,18775,40,4,42,28.0,4,5
3894,18780,40,4,42,28.0,4,5
3895,18781,40,4,42,256.1786666666667,4,5
3896,18782,40,4,42,246.16326530612244,4,5
3897,18784,40,4,1367,58.0,4,5
3898,18786,40,4,42,66.0,4,5
3899,18787,40,4,363,391.2631578947368,4,5
3900,18788,40,4,42,299.51612903225805,4,5
3901,18789,40,4,1367,143.675,4,5
3902,18790,40,4,1367,149.0,4,5
3903,18791,40,4,42,278.7857142857143,4,5
3904,18792,40,4,42,286.008547008547,4,5
3905,18793,40,4,31,81.6086956521739,4,5
3906,18794,40,4,42,398.0379139072848,4,5
3907,18796,40,4,1367,346.3440594059406,4,5
3908,18797,40,4,42,203.55555555555554,4,5
3909,18798,40,4,1367,143.97674418604652,4,5
3910,18799,40,4,42,103.56421911421913,4,5
3911,18800,40,4,42,283.31562500000007,4,5
3912,18801,40,4,42,113.3108108108108,4,5
3913,18802,40,4,42,180.42499999999998,4,5
3914,18803,40,4,42,102.75,4,5
3915,18804,40,4,42,128.33333333333334,4,5
3916,18805,40,4,42,138.5341463414634,4,5
3917,18806,40,4,42,189.8111111111111,4,5
3918,18807,40,4,42,320.42857142857144,4,5
3919,18808,40,4,42,190.56486486486486,4,5
3920,18809,40,4,42,255.71428571428572,4,5
3921,18810,40,4,42,145.3684210526316,4,5
3922,18811,40,4,42,44.25,4,5
3923,18812,40,4,42,271.1727272727273,4,5
3924,18813,40,4,42,129.29268292682926,4,5
3925,18814,40,4,1367,149.0,4,5
3926,18815,40,4,42,111.3046875,4,5
3927,18816,40,4,1367,104.0,4,5
3928,18817,40,4,1367,145.72727272727272,4,5
3929,18818,40,4,1367,140.2225,4,5
3930,18819,40,4,42,286.25,4,5
3931,18820,40,4,1367,137.24080459770113,4,5
3932,18821,40,4,42,141.98938053097345,4,5
3933,18822,40,4,42,104.97133333333332,4,5
3934,18823,40,4,42,262.22419354838706,4,5
3935,18824,40,4,42,310.3809523809524,4,5
3936,18825,40,4,42,283.0107308443147,4,5
3937,18826,40,4,42,337.42739726027384,4,5
3938,18827,40,4,42,280.1895674300254,4,5
3939,18828,40,4,42,282.37489959839354,4,5
3940,18829,40,4,42,280.03168693009115,4,5
3941,18830,40,4,42,265.60869565217394,4,5
3942,18831,40,4,42,160.61707547169812,4,5
3943,18832,40,4,42,178.62945312500003,4,5
3944,18833,40,4,42,162.89703529411761,4,5
3945,18834,40,4,42,159.8868992248062,4,5
3946,18835,40,4,42,186.26339506172837,4,5
3947,18836,40,4,42,175.32391304347826,4,5
3948,18837,40,4,42,276.8258426966292,4,5
3949,18838,40,4,42,135.87142857142857,4,5
3950,18839,40,4,42,149.0,4,5
3951,18840,40,4,42,158.5828712871287,4,5
3952,18841,40,4,42,392.0625,4,5
3953,18842,40,4,42,203.4877551020408,4,5
3954,18843,40,4,42,131.39992805755398,4,5
3955,18844,40,4,42,218.53697478991597,4,5
3956,18845,40,4,42,232.93161764705886,4,5
3957,18846,40,4,42,272.3368421052632,4,5
3958,18847,40,4,42,279.3806179775281,4,5
3959,18848,40,4,42,262.4097902097903,4,5
3960,18849,40,4,42,234.44378787878787,4,5
3961,18850,40,4,42,242.756993006993,4,5
3962,18851,40,4,42,159.77307692307693,4,5
3963,18853,40,4,1367,138.12894736842105,4,5
3964,18854,40,4,42,284.73333333333335,4,5
3965,18855,40,4,42,193.84675324675322,4,5
3966,18857,40,4,42,271.2185185185185,4,5
3967,18858,40,4,42,137.22222222222223,4,5
3968,18859,40,4,42,214.75,4,5
3969,18860,40,4,42,144.1818181818182,4,5
3970,18861,40,4,42,210.5,4,5
3971,18862,40,4,42,287.20000000000005,4,5
3972,18863,40,4,1367,122.0,4,5
3973,18864,40,4,42,185.79999999999998,4,5
3974,18865,40,4,42,58.0,4,5
3975,18866,40,4,42,242.4027027027027,4,5
3976,18867,40,4,42,248.5,4,5
3977,18868,40,4,42,190.78684210526316,4,5
3978,18869,40,4,42,249.0,4,5
3979,18878,40,4,42,95.5,4,5
3980,18882,40,4,1367,135.91643258426967,4,5
3981,18884,40,4,42,254.66856194690266,4,5
3982,18887,40,4,1367,114.66666666666667,4,5
3983,18888,40,4,42,368.56875,4,5
3984,18891,40,4,42,98.0,4,5
3985,18892,40,4,1367,144.2405797101449,4,5
3986,18894,40,4,42,277.3304,4,5
3987,18895,40,4,42,178.0,4,5
3988,18896,40,4,1367,137.12171597633133,4,5
3989,18898,40,4,42,237.0909090909091,4,5
3990,18899,40,4,1367,140.44074074074072,4,5
3991,18900,40,4,42,227.62982456140352,4,5
3992,18901,40,4,42,98.0,4,5
3993,18902,40,4,1367,134.28428571428572,4,5
3994,18903,40,4,42,215.94200000000004,4,5
3995,18904,40,4,42,94.66666666666667,4,5
3996,18905,40,4,1367,31.166666666666668,4,5
3997,18907,40,4,42,196.65384615384616,4,5
3998,18910,40,4,42,460.791812080537,4,5
3999,18914,40,4,42,71.33333333333333,4,5
4000,18915,40,4,42,394.6397222222222,4,5
4001,18916,40,4,1367,199.0,4,5
4002,18917,40,4,42,399.0,4,5
4003,18918,40,4,1367,145.09833333333333,4,5
4004,18919,40,4,338,379.36410459587944,4,5
4005,18922,40,4,1367,145.52892561983472,4,5
4006,18923,40,4,42,392.9245703125,4,5
4007,18924,40,4,1367,163.26192771084337,4,5
4008,18925,40,4,1367,138.25162094763093,4,5
4009,18926,40,4,952,196.88223684210524,4,5
4010,18927,40,4,1367,138.5,4,5
4011,18929,40,4,216,246.03846153846155,4,5
4012,18930,40,4,1367,138.57142857142858,4,5
4013,18931,40,4,1367,28.0,4,5
4014,18935,40,4,42,309.24615384615385,4,5
4015,18938,40,4,952,249.0,4,5
4016,18939,40,4,42,149.0,4,5
4017,18940,40,4,952,249.0,4,5
4018,18941,40,4,1367,149.0,4,5
4019,18942,40,4,1367,101.82615384615384,4,5
4020,18944,40,4,952,243.42333333333332,4,5
4021,18945,40,4,1367,149.0,4,5
4022,18946,40,4,1367,126.15514957264963,4,5
4023,18947,40,4,1067,338.86199999999997,4,5
4024,18949,40,4,684,160.0,4,5
4025,18950,40,4,1367,130.65714285714284,4,5
4026,18951,40,4,42,343.91402027027027,4,5
4027,18952,40,4,1367,142.55124999999998,4,5
4028,18953,40,4,42,117.54845070422533,4,5
4029,18954,40,4,42,28.0,4,5
4030,18955,40,4,42,58.0,4,5
4031,18956,40,4,42,72.0,4,5
4032,18957,40,4,42,392.8784007707129,4,5
4033,18960,40,4,1367,138.86776859504133,4,5
4034,18962,40,4,952,249.0,4,5
4035,18963,40,4,42,390.365873015873,4,5
4036,18964,40,4,1367,143.42587412587415,4,5
4037,18966,40,4,1367,144.94444444444446,4,5
4038,18967,40,4,42,117.12903225806451,4,5
4039,18968,40,4,1367,137.75757575757575,4,5
4040,18971,40,4,42,164.15151515151516,4,5
4041,18973,40,4,1367,83.97297297297297,4,5
4042,18974,40,4,42,392.6328010471204,4,5
4043,18975,40,4,1367,149.0,4,5
4044,18976,40,4,42,382.1461403508772,4,5
4045,18978,40,4,1367,142.43124999999998,4,5
4046,18980,40,4,1367,104.07000000000001,4,5
4047,18981,40,4,42,28.0,4,5
4048,18984,40,4,1367,28.0,4,5
4049,18986,40,4,1367,141.05,4,5
4050,18987,40,4,1367,141.5068493150685,4,5
4051,18988,40,4,42,228.25761904761904,4,5
4052,18989,40,4,1367,141.38888888888889,4,5
4053,18990,40,4,42,112.87096774193549,4,5
4054,18991,40,4,42,73.71428571428571,4,5
4055,18994,40,4,42,381.395,4,5
4056,18997,40,4,42,89.11111111111111,4,5
4057,18999,40,4,1367,137.61753246753247,4,5
4058,19000,40,4,42,202.61855421686747,4,5
4059,19001,40,4,42,247.20018072289153,4,5
4060,19002,40,4,42,202.4521573604061,4,5
4061,19003,40,4,1367,136.26823255813952,4,5
4062,19004,40,4,42,187.77735,4,5
4063,19005,40,4,42,181.80279891304346,4,5
4064,19006,40,4,42,217.4500766283525,4,5
4065,19008,40,4,1367,140.78936170212768,4,5
4066,19009,40,4,42,248.0,4,5
4067,19010,40,4,42,28.0,4,5
4068,19012,40,4,42,317.0163636363637,4,5
4069,19014,40,4,1367,142.45454545454547,4,5
